"Dataset","Label","Variable_Name","Type","Length","Variable_Number","Format","Formatl","Formatd","Informat","Informl","Informd","Number_Obs_Dataset"
"gaf68","HAD ACNE, PAST 12 MONTHS","G68NACNE","Num",8,16,,0,0,,0,0,1706
"gaf68","DID NOT USE BC, PAST 12 MONTHS","G68YNOBC","Num",8,17,,0,0,,0,0,1706
"gaf68","BLD/SPOT FOR 6 MONTHS IN A YEAR, 12 MOS","G68NSPOT","Num",8,18,,0,0,,0,0,1706
"gaf68","UNWANTED FACIAL HAIR, PAST 12 MOS","G68NHAIR","Num",8,19,,0,0,,0,0,1706
"gaf68","SINCE 18 > 3 MOS TIME WITHOUT PERIOD?","G68MSDMP","Num",8,20,,0,0,,0,0,1706
"gaf68","PERIOD IN LAST 3 MONTHS?","G68MP3MO","Num",8,21,,0,0,,0,0,1706
"gaf68","CURRENTLY PREGNANT?","G68PREG","Num",8,22,,0,0,,0,0,1706
"gaf68","HAD HYSTERECTOMY?","G68HYST","Num",8,23,,0,0,,0,0,1706
"gaf68","HOT FLASHES IN LAST 3 MONTHS?","G68HOTFL","Num",8,24,,0,0,,0,0,1706
"gaf68","BOTHERED BY HOT FLASHES?","G68HFBOT","Num",8,25,,0,0,,0,0,1706
"gaf68","ACTIVITIES LIMITED BY HOT FLASHES?","G68LIMIT","Num",8,26,,0,0,,0,0,1706
"gaf68","VISITED OB/GYN BECAUSE OF HOT FLASHES?","G68DRVST","Num",8,27,,0,0,,0,0,1706
"gaf68","STIFF OR SORE JOINTS, PAST 3 MONTHS","G68JOINT","Num",8,28,,0,0,,0,0,1706
"gaf68","COLD SWEATS, PAST 3 MONTHS","G68CSWET","Num",8,29,,0,0,,0,0,1706
"gaf68","VAGINAL DRYNESS, PAST 3 MONTHS","G68VDRY","Num",8,30,,0,0,,0,0,1706
"gaf68","DEPRESSED, PAST 3 MONTHS","G68BLUE","Num",8,31,,0,0,,0,0,1706
"gaf68","LEAKING URINE, PAST 3 MONTHS","G68LEAK","Num",8,32,,0,0,,0,0,1706
"gaf68","IRRITIBILITY, PAST 3 MONTHS","G68IRRIT","Num",8,33,,0,0,,0,0,1706
"gaf68","FORGETFULNESS, PAST 3 MONTHS","G68FRGET","Num",8,34,,0,0,,0,0,1706
"gaf68","FREQUENT MOOD CHANGES, PAST 3 MONTHS","G68MOOD","Num",8,35,,0,0,,0,0,1706
"gaf68","HEADACHES, PAST 3 MONTHS","G68HDACH","Num",8,36,,0,0,,0,0,1706
"gaf68","DIDNT EXP LISTED SYMPTOMS, PAST 3 MOS","G68NOSYM","Num",8,37,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK WILD YAMS, LAST 12 MOS","G68WDYAM","Num",8,38,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK PROGESTER, LAST 12 MOS","G68PROGS","Num",8,39,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK DHEA, LAST 12 MOS","G68DHEA","Num",8,40,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK PHYTOEST, LAST 12 MOS","G68PYHTE","Num",8,41,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK BLK COHSH, LAST 12 MOS","G68COHOS","Num",8,42,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK STJOHNS WRT, LST 12MOS","G68SJWRT","Num",8,43,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK GINS, LAST 12 MOS","G68GNSNG","Num",8,44,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK VIT B, LAST 12 MOS","G68BVIT","Num",8,45,,0,0,,0,0,1706
"gaf68","MEDICINALLY TOOK OTH TREAT, LST 12 MOS","G68OTHER","Num",8,46,,0,0,,0,0,1706
"gaf68","TOOK NO NONPRESCRIP Rx, LAST 12 MOS","G68NONE","Num",8,47,,0,0,,0,0,1706
"gaf68","EXAM DATE - FORM 68","G68EXDAT","Num",8,48,,0,0,,0,0,1706
"gaf68","USED BC TO CONTROL ACNE, PAST 12 MOS","G68YACNE","Num",8,49,,0,0,,0,0,1706
"gaf68","USED BC TO REGULATE PERIOD, PAST 12 MOS","G68YRGPD","Num",8,50,,0,0,,0,0,1706
"gaf68","USED BC FOR PAINFUL OVUL, PAST 12 MOS","G68YPAIN","Num",8,51,,0,0,,0,0,1706
"gaf68","USED BC FOR VAGINAL BLEED, PAST 12 MOS","G68YVAGB","Num",8,52,,0,0,,0,0,1706
"gaf68","USED BC FOR OTHER REASON, PAST 12 MOS","G68YOTHER","Num",8,53,,0,0,,0,0,1706
"gaf68","PRESCRIBED HORMONES FOR HOT FLASHES?","G68HORMN","Num",8,54,,0,0,,0,0,1706
"gaf68","USED BC FOR BIRTH CONTROL, PAST 12 MOS","G68YBC","Num",8,55,,0,0,,0,0,1706
"gaf68","USED BC TO CONTROL CRAMPS, PAST 12 MOS","G68YCRMP","Num",8,56,,0,0,,0,0,1706
"gaf68","TIME OF LAST PERIOD","G68MPDAT","Num",8,57,,0,0,,0,0,1706
"gaf73",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2976
"gaf73","WEIGHT ABOVE UPPER LIMIT OF CT TABLE?","G73WGTLIM","Num",8,2,,0,0,,0,0,2976
"gaf73","ARE YOU PREGNANT?","G73PREG","Num",8,3,,0,0,,0,0,2976
"gaf73","HAVE YOU HAD A HYSTERECTOMY OR TUBAL LIGATION?","G73TUBAL","Num",8,4,,0,0,,0,0,2976
"gaf73","PREGNANCY TEST?","G73PGTEST","Num",8,5,,0,0,,0,0,2976
"gaf73","TEST RESULTS: POSITIVE/NEGATIVE","G73PGRES","Num",8,6,,0,0,,0,0,2976
"gaf73","EXAM DATE - FORM 73","G73EXDAT","Num",8,7,,0,0,,0,0,2976
"gaf74",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,3004
"gaf74","SAME DATE AS BLOOD PRESSURE TAKEN","G74SDATE","Num",8,2,,0,0,,0,0,3004
"gaf74","WHAT STEP NUMBER BEST DESCRIBE WHERE YOU ARE NOW?","G74STEPNUM","Num",8,3,,0,0,,0,0,3004
"gaf74","WHICH STEP NUMBER BEST DECRIBE YOU WOULD LIKE IN A FEW YEARS FROM NOW?","G74STEPFUT","Num",8,4,,0,0,,0,0,3004
"gaf74","WHICH STEP NUMBER BEST DECRIBE YOU EXPECT IN A FEW YEARS FROM NOW?","G74STEPEXP","Num",8,5,,0,0,,0,0,3004
"gaf74","HOW DISAPPOINTED WOULD YOU BE IF YOU FOUND OUT YOU COULD NEVER REACH THE STEP","G74DISAPNTD","Num",8,6,,0,0,,0,0,3004
"gaf74","EXAM DATE - FORM 74","G74EXDAT","Num",8,7,,0,0,,0,0,3004
"gaf75",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,3011
"gaf75","SAME DATE AS BLOOD PRESSURE TAKEN","G75SDATE","Num",8,2,,0,0,,0,0,3011
"gaf75","PERSONAL CARE NEEDED OF YOUR FAMILY MEMBER","G75PCARE","Num",8,3,,0,0,,0,0,3011
"gaf75","DO YOU PROVIDE PERSONAL CARE NEEDS","G75PCAREPROV","Num",8,4,,0,0,,0,0,3011
"gaf75","HOW MUCH STRAIN ON YOU IF PROVIDE THIS HELP","G75PCARESTRN","Num",8,5,,0,0,,0,0,3011
"gaf75","HELP NEEDED OF YOUR FAMILY MEMBER","G75RHELP","Num",8,6,,0,0,,0,0,3011
"gaf75","DO YOU PROVIDE THIS HELP WITH ROUTIN NEEDS","G75RHELPPRV","Num",8,7,,0,0,,0,0,3011
"gaf75","HOW MUCH STRAIN ON YOU IF YOU PROVIDE THIS HELP","G75RHELPSTRN","Num",8,8,,0,0,,0,0,3011
"gaf75","EXAM DATE - FORM 75","G75EXDAT","Num",8,9,,0,0,,0,0,3011
"gaf76",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2722
"gaf76","WEIGHT","G76WGT","Num",8,2,,0,0,,0,0,2722
"gaf76","GENDER","G76GENDER","Num",8,3,,0,0,,0,0,2722
"gaf76","SINGED CONSENT","G76SIGNCON","Num",8,4,,0,0,,0,0,2722
"gaf76","PREGNANCY TEST","G76PRGTN","Num",8,5,,0,0,,0,0,2722
"gaf76","ARCHIVED LOCALLY","G76ARCHI","Num",8,6,,0,0,,0,0,2722
"gaf76","SCOUT SERIES NUMBER","G76S","Num",8,7,,0,0,,0,0,2722
"gaf76","SCOUT IMAGE","G76SIMAG","Num",8,8,,0,0,,0,0,2722
"gaf76","SCOUT HEART RATE","G76SHR","Num",8,9,,0,0,,0,0,2722
"gaf76","HEART SCAN 1 :SERIES NUMBER","G76HS1","Num",8,10,,0,0,,0,0,2722
"gaf76","HEART SCAN 1: IMAGE #","G76HS1IMAG","Num",8,11,,0,0,,0,0,2722
"gaf76","HEART SCAN 1: HEART RATE","G76HS1HR","Num",8,12,,0,0,,0,0,2722
"gaf76","HEART SCAN 2: SERIES #","G76HS2","Num",8,13,,0,0,,0,0,2722
"gaf76","HEART SCAN 2: IMAGE #","G76HS2IMAG","Num",8,14,,0,0,,0,0,2722
"gaf76","HEART SCAN 2: HEART RATE","G76HS2HR","Num",8,15,,0,0,,0,0,2722
"gaf76","PREGNANCY TEST RESULT","G76PGRES","Num",8,16,,0,0,,0,0,2722
"gaf76","IS THERE ANY CHANCE YOU COULD BE PREGNANT?","G76PGPOS","Num",8,17,,0,0,,0,0,2722
"gaf76","PREGNANCY TEST DATE","G76PGDATE","Num",8,18,,0,0,,0,0,2722
"gaf76","DATE OF SCAN","G76SDATE","Num",8,19,,0,0,,0,0,2722
"gaf77",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2832
"gaf77","TAPE NUMBER","G77TAPEN","Num",8,2,,0,0,,0,0,2832
"gaf77","RESULTS OF PART I - CCA VIDEO SCAN","G77IMTPS","Num",8,3,,0,0,,0,0,2832
"gaf77","RESULTS OF PART II - CAROTID IMT SCAN","G77IMTS","Num",8,4,,0,0,,0,0,2832
"gaf77","WERE ICA DOPPLER BLOOD FLOW SIGNALS DETECTABLE AT RIGHT SIDE?","G77ICARDB","Num",8,5,,0,0,,0,0,2832
"gaf77","WERE ICA DOPPLER BLOOD FLOW SIGNALS DETECTABLE AT LEFT SIDE?","G77ICALDB","Num",8,6,,0,0,,0,0,2832
"gaf77","PULSE WAVE DOPPLER MEASUREMENTS (cm/s): RIGHT ICA/BULB","G77ICARPW","Num",8,7,,0,0,,0,0,2832
"gaf77","PULSE WAVE DOPPLER MEASUREMENTS (cm/s): LEFT ICA/BULB","G77ICALPW","Num",8,8,,0,0,,0,0,2832
"gaf77","QUALITY OF THIS SCAN","G77QS","Num",8,9,,0,0,,0,0,2832
"gaf77","EXAM DATE - FORM 77","G77EXDAT","Num",8,10,,0,0,,0,0,2832
"gaf77","VCR START TIME","G77VCTST","Num",8,11,"TIME8.",8,0,,0,0,2832
"gaf77","REASON PART I - CCA VIDEO SCAN INCOMPLETE OR NOT DONE","G77RPSINC","Num",8,12,,0,0,,0,0,2832
"gaf77","REASON PART 2 - CAROTID IMT SCAN INCOMPLETE OR NOT DONE","G77RSINC","Num",8,13,,0,0,,0,0,2832
"gaf78",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,3003
"gaf78","SAME DATE BLOOD PRESSURE TAKEN","G78SDATE","Num",8,2,,0,0,,0,0,3003
"gaf78","HAVE YOU HAD ARTHRITIS OR RHEUMATISM FOR MORE THAN 3 MONTHS?","G78ARTH3MO","Num",8,3,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD JOINT STIFFNESS IN THE MORNING LASTING AT LEAST ONE HOUR FOR MORE THAN 6 WEEKS?","G78STIFF6WK","Num",8,4,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD NODULES OR BUMPS UNDER THE SKIN AROUND THE ELBOW OR ANKLE?","G78NODULES","Num",8,5,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SWELLING IN WRIST?","G78SWLWRIST","Num",8,6,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SWELLING IN FINGER?","G78SWLFINGER","Num",8,7,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SWELLING IN ELBOW","G78SWLELBOW","Num",8,8,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SWELLING IN KNEE","G78SWLKNEE","Num",8,9,,0,0,,0,0,3003
"gaf78","HAVE YOU HAD A BLOOD TEST FOR RHEUMATOID ARTHRITIS","G78BTRARTH","Num",8,10,,0,0,,0,0,3003
"gaf78","HAVE YOU HAD A BLOOD TEST FOR LUPUS?","G78BTLUPUS","Num",8,11,,0,0,,0,0,3003
"gaf78","ARE YOUR FINGERS UNUSUALLY SENSITIVE TO THE COLD?","G78FNGRCOLD","Num",8,12,,0,0,,0,0,3003
"gaf78","HAVE YOUR FINGERS EVER SHOWN ANY UNUSUAL COLOR CHANGES IN THE COLD?","G78FNGRCHG","Num",8,13,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SORES IN YOUR MOUTH OR NOSE ?","G78SORES","Num",8,14,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD RASH ON YOUR CHEEKS","G78RASH","Num",8,15,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SKIN BREAK OUT (RASH) AFTER BEING IN THE SUN","G78SKNBREAK","Num",8,16,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD PLEURISY OR CHEST PAIN MADE WORSE WITH DEEP BREATHS","G78PLEU","Num",8,17,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD RAPID LOSS OF LOTS OF HAIR","G78HAIRLOSS","Num",8,18,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD A SEIZURE, CONVULSION, OR FIT?","G78SEIZURE","Num",8,19,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD PUFFY, SWOLLEN FINGERS","G78SWLNFNGR","Num",8,20,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SKIN THICKENING OR LIGHTENING OF ARMS, OR LEGS, FACE, NECK OR TRUNK?","G78SKNTHICK","Num",8,21,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SKIN THICKENING OR TIGHTENING OF THE FINGERS OR TOES?","G78SKNTHFNGR","Num",8,22,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD SORES LEAVING SCARS IN THE FINGERTIPS?","G78SCARSFNGR","Num",8,23,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD MUSCLE WEAKNESS FOR MORE THAN 3 MONTHS?","G78MUSCLEWKN","Num",8,24,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD WEAKNESS RISING FROM A SITTING POSITION FOR MORE THAN 3 MONTHS?","G78SITWKN","Num",8,25,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD WEAKNESS COMBING YOUR HAIR FOR MORE THAN 3 MONTHS?","G78HAIRWKN","Num",8,26,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD A GRITTY OR SANDY SENSATION IN YOUR EYES?","G78SANDEYE","Num",8,27,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER HAD DRY MOUTH AWAKENING YOU AND REQUIRING A DRINK OF WATER?","G78DRYMTH","Num",8,28,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD ANEMIA?","G78ANEM","Num",8,29,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD LOW WHITE CELL COUNT?","G78LOWWCC","Num",8,30,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD LOW PLATELET COUNT?","G78LOWPC","Num",8,31,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD PROTEIN IN YOUR URINE?","G78PROTUR","Num",8,32,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD DISCOID LUPUS?","G78DISLUP","Num",8,33,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD PULMONARY FIBROSIS","G78PULMFIB","Num",8,34,,0,0,,0,0,3003
"gaf78","HAVE YOU EVER BEEN TOLD BY A DOCTOR THAT YOU HAD HIGH CPK","G78HIGHCPK","Num",8,35,,0,0,,0,0,3003
"gaf78","EXAM DATE - FORM 78","G78EXDAT","Num",8,36,,0,0,,0,0,3003
"gaf78","IF YES, WAS THE RESULT","G78BTRARES","Num",8,37,,0,0,,0,0,3003
"gaf78","IF YES, WHAT WAS THE RESULT","G78BTLUPRES","Num",8,38,,0,0,,0,0,3003
"gaf78","IF YES, WHAT WAS THE COLOR","G78FNGRCOLOR","Num",8,39,,0,0,,0,0,3003
"gaf79",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2985
"gaf79","SAME DATE BLOOD PRESSURE TAKEN","G79SDATE","Num",8,2,,0,0,,0,0,2985
"gaf79","HOW OFTEN IS SALT OR SALT-CONTAINING SEASONING USED IN COOKING AT HOME?","G79SUATH","Num",8,3,,0,0,,0,0,2985
"gaf79","HOW OFTEN DO YOU ADD SALT OR SALT-CONTAINING SEASONING TO YOUR FOOD AT THE TABLE?","G79SUATT","Num",8,4,,0,0,,0,0,2985
"gaf79","WHAT AMOUNT OF SALT OR SALT-CONTAINING SEASONING DO YOU USUALLY ADD TO FOODS AT THE TABLE?","G79SUQT","Num",8,5,,0,0,,0,0,2985
"gaf79","DO YOU USE A WATER SOFTENER IN YOUR HOME?","G79WSATH","Num",8,6,,0,0,,0,0,2985
"gaf79","HOW CONFIDENT ARE YOU THAT YOU CAN MODIFY YOUR DIET TO IMPROVE YOUR HEALTH?","G79IMPHT","Num",8,7,,0,0,,0,0,2985
"gaf79","HOW MUCH COST INFLUENCE YOUR CHOICE OF FOOD?","G79COST","Num",8,8,,0,0,,0,0,2985
"gaf79","HOW MUCH TASTE INFLUENCE YOUR CHOICE OF FOOD?","G79TASTE","Num",8,9,,0,0,,0,0,2985
"gaf79","HOW MUCH NUTRITIONAL QUALITY INFLUENCE YOUR CHOICE OF FOOD?","G79NUTQ","Num",8,10,,0,0,,0,0,2985
"gaf79","HOW MUCH PHILOSOPHICAL/RELIGIOUS BELIEFS INFLUENCE YOUR CHOICE OF FOOD?","G79BEL","Num",8,11,,0,0,,0,0,2985
"gaf79","HOW MUCH CONVENIENCE INFLUENCE YOUR CHOICE OF FOOD?","G79CONV","Num",8,12,,0,0,,0,0,2985
"gaf79","OTHER FACTOR INFLUENCE YOUR CHOICE OF FOOD?","G79RKOTH","Num",8,13,,0,0,,0,0,2985
"gaf79","WHICH OF THE FOLLOWING STATEMENTS BEST DESCRIBES THE NUTRITIONAL QUALITY OF YOUR DIET?","G79NUTQD","Num",8,14,,0,0,,0,0,2985
"gaf79","EXAM DATE - FORM 79","G79EXDAT","Num",8,15,,0,0,,0,0,2985
"gaf80",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,3029
"gaf80","SAME DATE BLOOD PRESSURE TAKEN","G80SDATE","Num",8,2,,0,0,,0,0,3029
"gaf80","HAVE YOU BEEN TOLD THAT YOU HAD A HEART ATTACK OR STROKE IN THE LAST MONTH?","G80MIS","Num",8,3,,0,0,,0,0,3029
"gaf80","HAVE YOU EXPERIENCED SHORTNESS OF BREATH WITH PAIN IN THE CHEST WITHIN THE PAST WEEK?","G80SHORTB","Num",8,4,,0,0,,0,0,3029
"gaf80","HAVE YOU SMOKED A CIGARETTE, PIPE OR CIGAR DURING THE LAST HOUR?","G80SMOKE","Num",8,5,,0,0,,0,0,3029
"gaf80","DO YOU WEAR DENTURES?","G80DENT","Num",8,6,,0,0,,0,0,3029
"gaf80","WERE DENTURES REMOVED PRIOR TO SPIROMETRY TESTING?","G80DENTREM","Num",8,7,,0,0,,0,0,3029
"gaf80","THE SPIROMETRY (PFT) WAS COMPLETED?","G80PFCOMP","Num",8,8,,0,0,,0,0,3029
"gaf80","REASON NOT COMPLETED?","G80PFNO","Num",8,9,,0,0,,0,0,3029
"gaf80","AM/PM","G80AMPM","Num",8,10,,0,0,,0,0,3029
"gaf80","EXAM DATE - FORM 80","G80EXDAT","Num",8,11,,0,0,,0,0,3029
"gaf80","IF YES, WHAT TYPE?","G80DENTYP","Num",8,12,,0,0,,0,0,3029
"gaf80","TIME OF COMPLETION","G80TIME","Num",8,13,"TIME5.",5,0,,0,0,3029
"gaf81",,"RID","Num",8,1,"BEST12.",12,0,"BEST32.",32,0,2617
"gaf81","EXERCISE FACILITY IN YOUR NEIGHBORHOOD?","G81RC","Num",8,2,,0,0,,0,0,2617
"gaf81","USED A EXERCISE FACILITY IN YOUR NEIGHBORHOOD IN THE PAST YEAR?","G81RCUSE","Num",8,3,,0,0,,0,0,2617
"gaf81","IS THERE A PARK IN YOUR NEIGHBORHOOD?","G81PK","Num",8,4,,0,0,,0,0,2617
"gaf81","USE A PARK IN YOUR NEIGHBORHOOD IN THE PAST YEAR?","G81PKUSE","Num",8,5,,0,0,,0,0,2617
"gaf81","HOW OFTEN DID YOU USE THE PARK IN YOUR NEIGHBORHOOD?","G81PKOFT","Num",8,6,,0,0,,0,0,2617
"gaf81","GET TO THE PARK IN THE NEIGHBORHOOD BY CAR","G81PKCAR","Num",8,7,,0,0,,0,0,2617
"gaf81","GET TO THE PARK IN THE NEIGHBORHOOD BY PUBLIC TRANSPORTATION","G81PKPUB","Num",8,8,,0,0,,0,0,2617
"gaf81","WALK TO THE PARK IN THE NEIGHBORHOOD","G81PKWALK","Num",8,9,,0,0,,0,0,2617
"gaf81","GET TO THE PARK IN THE NEIGHBORHOOD BY BIKE","G81PKBIKE","Num",8,10,,0,0,,0,0,2617
"gaf81","IS THERE A GROCERY STORE IN YOUR NEIGHBORHOOD?","G81GS","Num",8,11,,0,0,,0,0,2617
"gaf81","USE A GROCERY STORE IN THE NEIGHBORHOOD IN THE PAST YEAR ?","G81GSUSE","Num",8,12,,0,0,,0,0,2617
"gaf81","HOW OFTEN DID YOU USE THE GROCERY STORE IN YOUR NEIGHBORHOOD?","G81GSOFT","Num",8,13,,0,0,,0,0,2617
"gaf81","GET TO THE GROCERY STORE IN THE NEIGHBORHOOD BY CAR","G81GSCAR","Num",8,14,,0,0,,0,0,2617
"gaf81","GET TO THE GROCERY STORE IN THE NEIGHBORHOOD BY PUBLIC TRANSPORTATION","G81GSPUB","Num",8,15,,0,0,,0,0,2617
"gaf81","WALK TO THE GROCERY STORE IN THE NEIGHBORHOOD","G81GSWALK","Num",8,16,,0,0,,0,0,2617
"gaf81","GET TO THE GROCERY STORE IN THE NEIGHBORHOOD BY BIKE","G81GSBIKE","Num",8,17,,0,0,,0,0,2617
"gaf81","IS THERE A FAST FOOD RESTAURANT IN YOUR NEIGHBORHOOD?","G81FFR","Num",8,18,,0,0,,0,0,2617
"gaf81","USE A FAST FOOD RESTAURANT IN YOUR NEIGHBORHOOD IN THE PAST YEAR?","G81FFRUSE","Num",8,19,,0,0,,0,0,2617
"gaf81","HOW OFTEN DID YOU USE A FAST FOOD RESTAURANT IN YOUR NEIGHBORHOOD?","G81FFROFT","Num",8,20,,0,0,,0,0,2617
"gaf81","GET TO THE FAST FOOD RESTAURANT IN THE NEIGHBORHOOD BY CAR","G81FFRCAR","Num",8,21,,0,0,,0,0,2617
"gaf81","GET TO THE FAST FOOD RESTAURANT IN THE NEIGHBORHOOD BY PUBLIC TRANSPORTATION","G81FFRPUB","Num",8,22,,0,0,,0,0,2617
"gaf81","WALK TO THE FAST FOOD RESTAURANT IN THE NEIGHBORHOOD","G81FFRWALK","Num",8,23,,0,0,,0,0,2617
"gaf81","GET TO THE FAST FOOD RESTAURANT IN THE NEIGHBORHOOD BY BIKE","G81FFRBIKE","Num",8,24,,0,0,,0,0,2617
"gaf81","IS THERE A SIT-DOWN RESTAURANT IN YOUR NEIGHBORHOOD?","G81SDR","Num",8,25,,0,0,,0,0,2617
"gaf81","USE A SIT-DOWN RESTAURANT IN YOUR NEIGHBORHOOD IN THE PAST YEAR?","G81SDRUSE","Num",8,26,,0,0,,0,0,2617
"gaf81","HOW OFTEN DID YOU USE A SIT-DOWN RESTAURANT IN YOUR NEIGHBORHOOD?","G81SDROFT","Num",8,27,,0,0,,0,0,2617
"gaf81","GET TO THE SIT-DOWN RESTAURANT IN THE NEIGHBORHOOD BY CAR","G81SDRCAR","Num",8,28,,0,0,,0,0,2617
"gaf81","GET TO THE SIT-DOWN RESTAURANT IN THE NEIGHBORHOOD BY PUBLIC TRANSPORTAION","G81SDRPUB","Num",8,29,,0,0,,0,0,2617
"gaf81","WALK TO THE SIT-DOWN RESTAURANT IN THE NEIGHBORHOOD","G81SDRWALK","Num",8,30,,0,0,,0,0,2617
"gaf81","GET TO THE SIT-DOWN RESTAURANT IN THE NEIGHBORHOOD BY BIKE","G81SDRBIKE","Num",8,31,,0,0,,0,0,2617
"gaf81","IS THERE A SUBWAY, BUS, OR TROLLEY STOP IN YOUR NEIGHBORHOOD?","G81PUB","Num",8,32,,0,0,,0,0,2617
"gaf81","USE A SUBWAY, BUS, OR TROLLEY STOP IN YOUR NEIGHBORHOOD IN THE PAST YEAR?","G81PUBUSE","Num",8,33,,0,0,,0,0,2617
"gaf81","HOW OFTEN DID YOU USE A SUBWAY, BUS, OR TROLLEY STOP IN YOUR NEIGHBORHOOD?","G81PUBOFT","Num",8,34,,0,0,,0,0,2617
"gaf81","GET TO THE SUBWAY, BUS, OR TROLLEY STOP IN THE NEIGHBORHOOD BY CAR","G81PUBCAR","Num",8,35,,0,0,,0,0,2617
"gaf81","GET TO THE SUBWAY, BUS, OR TROLLEY STOP IN THE NEIGHBORHOOD BY PUBLIC TRANSPORTATION","G81PUBPUB","Num",8,36,,0,0,,0,0,2617
"gaf81","WALK TO THE SUBWAY, BUS, OR TROLLEY STOP IN THE NEIGHBORHOOD","G81PUBWALK","Num",8,37,,0,0,,0,0,2617
"gaf81","GET TO THE SUBWAY, BUS, OR TROLLEY STOP IN THE NEIGHBORHOOD BY BIKE","G81PUBBIKE","Num",8,38,,0,0,,0,0,2617
"gaf81","ARE THERE SIDEWALKS IN YOUR NEIGHBORHOOD?","G81SWALK","Num",8,39,,0,0,,0,0,2617
"gaf81","ARE THERE WALKING AND/OR BICYCLE PATHS IN YOUR NEIGHBORHOOD?","G81PATH","Num",8,40,,0,0,,0,0,2617
"gaf81","THE 3-4 MOST IMPORTANT REASONS THAT YOU MOVE TO OR STAY IN YOUR NEIGHBORHOOD","G81CHQUA","Num",8,41,,0,0,,0,0,2617
"gaf81","COST OF HOUSING","G81CHCOST","Num",8,42,,0,0,,0,0,2617
"gaf81","FAMILY AND FRIENDS CLOSE BY","G81CHFAM","Num",8,43,,0,0,,0,0,2617
"gaf81","LOW CRIME","G81CHCRM","Num",8,44,,0,0,,0,0,2617
"gaf81","AMENITIES, SUCH AS PARKS, PLAYGROUNDS, RECREATION CENTERS, SIDEWALKS","G81CHPK","Num",8,45,,0,0,,0,0,2617
"gaf81","GROCERY STORES, RESTAURANTS, CORNER STORES","G81CHGS","Num",8,46,,0,0,,0,0,2617
"gaf81","SCHOOL AVAILABILITY AND QUALITY","G81CHSCH","Num",8,47,,0,0,,0,0,2617
"gaf81","ACCESS TO PUBLIC TRANSPORTATION OPTIONS, SUCH AS TRAINS, BUS, TROLLEY, SUBWAY","G81CHPUB","Num",8,48,,0,0,,0,0,2617
"gaf81","NONE OF THE ABOVE","G81CHNONE","Num",8,49,,0,0,,0,0,2617
